,Phase,Ascii file,Tel
0,-4.969004629630946,535.SN2004fz.ascii,Lick-3m / KAST
1,18.16299768518365,536.SN2004fz.ascii,Keck1 / LRIS
2,-6.889999999999418,102933.SN2004fz.ascii,FLWO-1.5m / FAST
