3342.454	1.2004909242e-14
3346.530	1.1364833917e-14
3350.607	1.1550406943e-14
3354.683	1.1152628508e-14
3358.760	1.1001157382e-14
3362.837	1.0719770021e-14
3366.913	1.1316584397e-14
3370.990	1.0992843099e-14
3375.066	1.1352873798e-14
3379.143	1.1397993235e-14
3383.220	1.1673645074e-14
3387.296	1.2259121790e-14
3391.373	1.2822590109e-14
3395.449	1.2674809281e-14
3399.526	1.3235894468e-14
3403.603	1.3567816665e-14
3407.679	1.3894403494e-14
3411.756	1.3596912211e-14
3415.832	1.4152155169e-14
3419.909	1.4022390103e-14
3423.986	1.3868669230e-14
3428.062	1.3833615856e-14
3432.139	1.4582995108e-14
3436.215	1.4834415479e-14
3440.292	1.4543246609e-14
3444.369	1.4477479294e-14
3448.445	1.4878183289e-14
3452.522	1.4615745381e-14
3456.598	1.4886817695e-14
3460.675	1.4918803232e-14
3464.752	1.4524297156e-14
3468.828	1.4315684229e-14
3472.905	1.4267434709e-14
3476.981	1.4434662957e-14
3481.058	1.4283022878e-14
3485.135	1.4480431531e-14
3489.211	1.4782066617e-14
3493.288	1.5178742409e-14
3497.364	1.5297658892e-14
3501.441	1.5491884107e-14
3505.518	1.6479754353e-14
3509.594	1.6630923141e-14
3513.671	1.6422114583e-14
3517.747	1.6887145344e-14
3521.824	1.6397447394e-14
3525.901	1.6661512590e-14
3529.977	1.6579650245e-14
3534.054	1.6731228078e-14
3538.130	1.6593949034e-14
3542.207	1.6596287704e-14
3546.284	1.6748683627e-14
3550.360	1.6174553462e-14
3554.437	1.6478545003e-14
3558.513	1.6785853364e-14
3562.590	1.6975338994e-14
3566.667	1.7056418818e-14
3570.743	1.7172676508e-14
3574.820	1.7166469696e-14
3578.896	1.7523708219e-14
3582.973	1.7364091763e-14
3587.050	1.7534218895e-14
3591.126	1.7217200162e-14
3595.203	1.6993497033e-14
3599.279	1.6916276459e-14
3603.356	1.6505559754e-14
3607.433	1.6102846103e-14
3611.509	1.5690395403e-14
3615.586	1.5664332125e-14
3619.662	1.5279580883e-14
3623.739	1.5510131069e-14
3627.816	1.5587502812e-14
3631.892	1.5755887057e-14
3635.969	1.5423493569e-14
3640.045	1.5593585133e-14
3644.122	1.5749031108e-14
3648.199	1.5782723963e-14
3652.275	1.5553347558e-14
3656.352	1.5466398828e-14
3660.428	1.5505596006e-14
3664.505	1.5032962344e-14
3668.582	1.4726116381e-14
3672.658	1.4379023951e-14
3676.735	1.4074747858e-14
3680.811	1.3531420557e-14
3684.888	1.3205536219e-14
3688.964	1.2819806825e-14
3693.041	1.2210872270e-14
3697.118	1.1596211086e-14
3701.194	1.1082041576e-14
3705.271	1.0569010278e-14
3709.347	1.0179306035e-14
3713.424	9.6869492924e-15
3717.501	9.3434849136e-15
3721.577	8.9488543463e-15
3725.654	8.4807370741e-15
3729.730	8.3505087201e-15
3733.807	8.1151282464e-15
3737.884	8.1923577125e-15
3741.960	8.1866319723e-15
3746.037	8.3307322857e-15
3750.113	8.2646021655e-15
3754.190	8.5133548524e-15
3758.267	8.6743851808e-15
3762.343	9.0915576822e-15
3766.420	9.3524305490e-15
3770.496	9.4836984107e-15
3774.573	9.4391302950e-15
3778.650	9.4336259727e-15
3782.726	9.3794808697e-15
3786.803	9.4484938676e-15
3790.879	9.1448580184e-15
3794.956	9.2338075117e-15
3799.033	9.1539726071e-15
3803.109	9.1261486578e-15
3807.186	9.0891123047e-15
3811.262	9.3033629388e-15
3815.339	9.2888951966e-15
3819.416	9.3530619010e-15
3823.492	9.5092992896e-15
3827.569	9.5614969828e-15
3831.645	1.0066827564e-14
3835.722	1.0450227180e-14
3839.799	1.0813734762e-14
3843.875	1.1416124598e-14
3847.952	1.1966049972e-14
3852.028	1.2522493388e-14
3856.105	1.3106965277e-14
3860.182	1.3722737996e-14
3864.258	1.4189920690e-14
3868.335	1.5028267219e-14
3872.411	1.5596955307e-14
3876.488	1.5958373203e-14
3880.565	1.6460413640e-14
3884.641	1.7050701081e-14
3888.718	1.7691905726e-14
3892.794	1.8037779913e-14
3896.871	1.8404577639e-14
3900.948	1.8727056233e-14
3905.024	1.8889660495e-14
3909.101	1.9031314542e-14
3913.177	1.9426665384e-14
3917.254	1.9506873765e-14
3921.331	1.9629925158e-14
3925.407	1.9960486836e-14
3929.484	1.9933409838e-14
3933.560	2.0330343507e-14
3937.637	2.0692001494e-14
