3199.82714843751  1.221300E-14
3201.56228291989  1.220147E-14
3203.29741740227  1.024526E-14
3205.03255188466  1.002178E-14
3206.76768636704  9.492253E-15
3208.50282084942  1.053470E-14
3210.23795533181  1.050898E-14
3211.97308981419  1.280696E-14
3213.70822429657  1.249878E-14
3215.44335877896  1.372447E-14
3217.17849326134  1.400589E-14
3218.91362774373  1.418895E-14
3220.64876222611  1.512713E-14
3222.38389670849  1.262847E-14
3224.11903119088  1.152712E-14
3225.85416567326  1.069967E-14
3227.58930015564  8.945268E-15
3229.32443463803  8.316154E-15
3231.05956912041  9.250460E-15
3232.7947036028  9.407558E-15
3234.52983808518  9.112467E-15
3236.26497256756  1.020054E-14
3238.00010704995  1.003924E-14
3239.73524153233  9.698370E-15
3241.47037601471  1.001285E-14
3243.2055104971  1.004629E-14
3244.94064497948  1.007501E-14
3246.67577946187  8.247010E-15
3248.41091394425  8.451042E-15
3250.14604842663  8.589482E-15
3251.88118290902  8.521002E-15
3253.6163173914  8.414667E-15
3255.35145187378  8.083518E-15
3257.08658635617  7.972633E-15
3258.82172083855  7.864939E-15
3260.55685532094  8.685305E-15
3262.29198980332  8.751167E-15
3264.0271242857  8.238076E-15
3265.76225876809  8.111562E-15
3267.49739325047  7.838733E-15
3269.23252773285  7.911301E-15
3270.96766221524  8.711315E-15
3272.70279669762  9.002249E-15
3274.43793118001  8.271361E-15
3276.17306566239  7.832006E-15
3277.90820014477  8.386008E-15
3279.64333462716  8.122809E-15
3281.37846910954  8.626494E-15
3283.11360359192  8.703380E-15
3284.84873807431  8.467865E-15
3286.58387255669  9.328698E-15
3288.31900703908  8.387080E-15
3290.05414152146  8.825335E-15
3291.78927600384  9.038202E-15
3293.52441048623  8.624454E-15
3295.25954496861  9.698523E-15
3296.99467945099  9.711135E-15
3298.72981393338  9.499516E-15
3300.46494841576  8.954703E-15
3302.20008289815  9.881940E-15
3303.93521738053  8.872732E-15
3305.67035186291  8.031636E-15
3307.4054863453  7.764973E-15
3309.14062082768  7.236778E-15
3310.87575531006  7.364868E-15
3312.61088979245  7.730747E-15
3314.34602427483  8.120248E-15
3316.08115875722  8.348292E-15
3317.8162932396  8.440228E-15
3319.55142772198  8.494985E-15
3321.28656220437  9.111840E-15
3323.02169668675  8.550157E-15
3324.75683116913  8.870575E-15
3326.49196565152  9.391928E-15
3328.2271001339  9.480924E-15
3329.96223461629  9.764413E-15
3331.69736909867  9.428380E-15
3333.43250358105  1.058915E-14
3335.16763806344  1.039083E-14
3336.90277254582  1.012307E-14
3338.6379070282  9.552850E-15
3340.37304151059  9.733736E-15
3342.10817599297  1.032946E-14
3343.84331047536  1.058808E-14
3345.57844495774  1.044812E-14
3347.31357944012  1.056518E-14
3349.04871392251  1.099550E-14
3350.78384840489  1.091762E-14
3352.51898288727  1.113319E-14
3354.25411736966  1.097124E-14
3355.98925185204  1.181638E-14
3357.72438633442  1.194052E-14
3359.45952081681  1.224102E-14
3361.19465529919  1.162091E-14
3362.92978978158  1.136619E-14
3364.66492426396  1.235312E-14
3366.40005874634  1.185270E-14
3368.13519322873  1.240498E-14
3369.87032771111  1.320898E-14
3371.60546219349  1.246027E-14
3373.34059667588  1.272844E-14
3375.07573115826  1.231185E-14
3376.81086564065  1.182309E-14
3378.54600012303  1.211545E-14
3380.28113460541  1.174514E-14
3382.0162690878  1.165528E-14
3383.75140357018  1.156802E-14
3385.48653805256  1.177400E-14
3387.22167253495  1.201470E-14
3388.95680701733  1.188951E-14
3390.69194149972  1.152424E-14
3392.4270759821  1.133229E-14
3394.16221046448  1.086278E-14
3395.89734494687  1.139227E-14
3397.63247942925  1.161855E-14
3399.36761391163  1.192713E-14
3401.10274839402  1.172802E-14
3402.8378828764  1.168074E-14
3404.57301735879  1.212206E-14
3406.30815184117  1.141679E-14
3408.04328632355  1.199767E-14
3409.77842080594  1.283907E-14
3411.51355528832  1.224378E-14
3413.2486897707  1.274292E-14
3414.98382425309  1.316869E-14
3416.71895873547  1.350544E-14
