,Phase,Ascii file,Tel
0,-4.474999999998545,100272.SN1999dq.ascii,Lick-3m / KAST
1,2.5209999999933643,100275.SN1999dq.ascii,Lick-3m / KAST
2,-9.55000000000291,101847.SN1999dq.ascii,FLWO-1.5m / FAST
