,Phase,Ascii file,Tel
0,-1.0340000000069267,100884.SN2006cz.ascii,Lick-3m / KAST
1,-4.060000000004948,103217.SN2006cz.ascii,FLWO-1.5m / FAST
2,-2.040000000000873,103218.SN2006cz.ascii,FLWO-1.5m / FAST
3,-1.0600000000049477,103219.SN2006cz.ascii,FLWO-1.5m / FAST
