,Phase,Ascii file,Tel
0,-5.349999999998545,22084.SN2005eu.ascii,Lick-3m / KAST
1,-5.32999999999447,103064.SN2005eu.ascii,FLWO-1.5m / FAST
2,8.590000000003782,103065.SN2005eu.ascii,FLWO-1.5m / FAST
3,10.660000000003492,103066.SN2005eu.ascii,FLWO-1.5m / FAST
