,val_loss,loss
0,-0.1668718894100837,0.4024924164746573
1,-0.17816775012010808,-0.15041289019388526
2,-0.1825102246421124,-0.17314149456217603
3,-0.18534385471088174,-0.17915632260428344
4,-0.18551652384619544,-0.18223007840135583
5,-0.18853556127172721,-0.1848213760342192
6,-0.19111638730801445,-0.1874933287263739
7,-0.19162485385350086,-0.19005770432605773
8,-0.1942245331765484,-0.1924602212097878
9,-0.19682470757635184,-0.19500068668720918
10,-0.19911483961564727,-0.1974670696160068
11,-0.19815671299490928,-0.19943993543689784
12,-0.20035922209595636,-0.20156098334367367
13,-0.20273743770568842,-0.203734380805677
14,-0.20239913134552381,-0.2058483294388429
15,-0.20309330523014069,-0.20777511234199494
16,-0.2038331415084768,-0.20981735990043163
17,-0.20313599807255941,-0.2117841637063445
18,-0.20218625690444064,-0.21409734394551314
19,-0.20374446021722753,-0.21637721243820002
20,-0.20174198094502369,-0.21874747595640817
21,-0.20265294564105168,-0.22120109850686331
22,-0.2009063006277708,-0.22356780428782105
23,-0.19961014270247224,-0.2264104313184116
24,-0.2013231959179363,-0.22792762122233567
25,-0.1981560271263342,-0.23211780619963196
26,-0.19817486135346973,-0.23378287093366554
