,val_loss,loss
0,-0.20078200682047295,0.7973753076992035
1,-0.25737031947734745,-0.18355318998720785
2,-0.26151577745772936,-0.24186425968513967
3,-0.2621687556531828,-0.25626098105212985
4,-0.27702253116815834,-0.2654617719344853
5,-0.2960695626753254,-0.2806843194629092
6,-0.3135706671448641,-0.29697255868526856
7,-0.3268152588788414,-0.31196552990841037
8,-0.3393123243814675,-0.32410342598029096
9,-0.34985654893597784,-0.33430065123412167
10,-0.35825733388592895,-0.342681729619151
11,-0.36397662777355017,-0.3499514455516032
12,-0.3677380904057815,-0.3562374033451102
13,-0.3741358344233203,-0.3615992724872096
14,-0.3766566520046864,-0.3664953017027396
15,-0.38124108913579957,-0.37074943442034053
16,-0.385440151372484,-0.37458235207780666
17,-0.3875624866988454,-0.37771107989453223
18,-0.38915423249116887,-0.3808792034278356
19,-0.39146233867616276,-0.38381969609585587
20,-0.39413955443305626,-0.3863940587225202
21,-0.39594913239910556,-0.3888641234996958
22,-0.39723203393162987,-0.39132415746928423
23,-0.3988522679855712,-0.3933435685138873
24,-0.40079575263078715,-0.3952290631237046
25,-0.40111778147094895,-0.39717094623960264
26,-0.40244823508951044,-0.39911555768773044
27,-0.40266941282267726,-0.40092002000372334
28,-0.4033968572157636,-0.402636557890354
29,-0.40546718051075087,-0.40429906375388314
30,-0.40669260337526775,-0.4056291298488924
31,-0.40599279367454366,-0.40721041814727515
32,-0.40608071211074426,-0.40868516399310395
33,-0.40767402512917944,-0.41010004886268875
34,-0.40852866742623556,-0.41145529278240073
35,-0.40968842355304125,-0.4127651744680301
36,-0.4090042152068265,-0.4140928191740308
37,-0.4095822730537606,-0.4153013770642239
38,-0.4112173959856453,-0.4163768479267149
39,-0.41107209408006,-0.41770929551246705
40,-0.41169086162488966,-0.4188018873212554
41,-0.41379125590920585,-0.41975244210396145
42,-0.4122075158592306,-0.42093710156774083
43,-0.41398600051953666,-0.42208330375216213
44,-0.41398429973537737,-0.42317513839958704
45,-0.41309526947657416,-0.4240069659350088
46,-0.41491020240460896,-0.425066580875443
47,-0.4144307835267322,-0.4259718372614291
48,-0.4143181024417333,-0.4270944432863815
49,-0.41549763850646443,-0.4279675263547269
50,-0.41490655522617687,-0.4287897501228771
51,-0.4153677754665118,-0.42976156016301337
52,-0.41627349697470306,-0.43071641351450085
53,-0.4161746246170235,-0.4315736333121585
54,-0.4132911081745579,-0.43241459614685307
55,-0.4154026671307388,-0.4333118117078157
56,-0.4156318175649961,-0.4342656401852395
57,-0.41648151428227925,-0.43504453617257205
58,-0.4132092518656039,-0.43593331981844624
59,-0.41612409022637786,-0.4366866153914754
60,-0.4176717164149736,-0.437563064621716
61,-0.4175575569344094,-0.43849749495819346
62,-0.41734319057932323,-0.43915580771988105
63,-0.41467329331347946,-0.4399070561229241
64,-0.4164715808724687,-0.4405133082063615
65,-0.4149867698684036,-0.44120234295378197
66,-0.41567858467584046,-0.44192806185275235
67,-0.41432792617378217,-0.4428656108825756
68,-0.41591088722549824,-0.443571328888509
69,-0.4170435486837875,-0.4441709284756333
70,-0.4161888570341404,-0.44508831367788215
