,val_loss,loss
0,-0.16571736195766512,0.43705768626670566
1,-0.1803656109955463,-0.14885164749580534
2,-0.1809088929358809,-0.17286272597669974
3,-0.18334723911594472,-0.17891009695587098
4,-0.1848032730578992,-0.1817197506933958
5,-0.18722206961441612,-0.1842618401824849
6,-0.18894347859683355,-0.18670897734714792
7,-0.19183331384530902,-0.18920785328069226
8,-0.19352046333917297,-0.1920878444910792
9,-0.197052187790471,-0.1946404735202136
10,-0.1977188578130681,-0.1968987132901536
11,-0.20032179901848568,-0.1992335050158643
12,-0.20179153490582563,-0.20138882255930776
13,-0.2037168740128252,-0.2032446044414433
14,-0.20165011989419812,-0.2051088782995929
15,-0.20405945951779977,-0.2069018183058447
16,-0.20478032781881259,-0.2088117470061039
17,-0.20368615580941848,-0.2105189143478737
18,-0.2053149070418323,-0.21252777058576425
19,-0.2059244821862419,-0.21446277128590252
20,-0.2056855807347202,-0.2163604349791928
21,-0.2049439827363227,-0.21836063146452273
22,-0.20551614318881034,-0.22056614355827275
23,-0.20375977379713578,-0.22276597131719927
24,-0.20147022161990466,-0.22486001418757637
25,-0.20077723760484634,-0.2272168521745684
26,-0.20182396347981676,-0.22967989888717608
27,-0.1987736402754956,-0.2323757211452104
28,-0.19814188625031343,-0.23497654675700178
29,-0.19715124813334997,-0.23765234045701014
