,val_loss,loss
0,-0.23821419762585147,-0.25921817606715464
1,-0.23817962877436932,-0.259786670578696
2,-0.23813955757905061,-0.2598050225368872
3,-0.23821420054569678,-0.2602381126998433
4,-0.23820221707166517,-0.2602289897954538
5,-0.23786729731003645,-0.26045011119315264
6,-0.23807360850499298,-0.2605201527374877
7,-0.23803696690988024,-0.26046538670127883
8,-0.23805206467856632,-0.26059431089462465
9,-0.23787064614272355,-0.26065236814783416
10,-0.2378817139210142,-0.2608481425874759
11,-0.23811118537699494,-0.2607141956740269
12,-0.23804024601281856,-0.260915469690873
13,-0.2381730197474014,-0.2608293427547822
