,val_loss,loss
0,-0.19782916108378337,0.467793209256782
1,-0.22194560847605205,-0.18041726558716997
2,-0.22712672863266256,-0.21400363488173066
3,-0.239184964116257,-0.227646746310257
4,-0.2589195323393912,-0.24452749959094508
5,-0.2757565477477387,-0.260977417272555
6,-0.2885485430919929,-0.27621757728616625
7,-0.29949556180965836,-0.28891575298633476
8,-0.30882886331421205,-0.29895885898797514
9,-0.3126200549055732,-0.3064671292043836
10,-0.3175291636833913,-0.3125730791751164
11,-0.32205487183511133,-0.31776938209663086
12,-0.3263900743468467,-0.32235269568569813
13,-0.3285362843390629,-0.32614888078321325
14,-0.3274243473526302,-0.32966651030858407
15,-0.3294493473333723,-0.33276276693917484
16,-0.33156760731738144,-0.3357561392176698
17,-0.33381806961435506,-0.3385196618408623
18,-0.3360157517856534,-0.34102493731270317
19,-0.335733239617239,-0.3434441653307114
20,-0.33657740461724767,-0.3457655856558566
21,-0.33763551110225476,-0.3479034378902862
22,-0.33880315125743393,-0.3500485332856327
23,-0.33888993284791785,-0.3520077348792465
24,-0.3371225493434056,-0.354044817966575
25,-0.3385656347424101,-0.3560317425955111
26,-0.3391209549544842,-0.3580015294758761
27,-0.3376021783060394,-0.3597606496238262
28,-0.33844913175488683,-0.3617251082544089
29,-0.3388082071394243,-0.36367863331536016
30,-0.3385653611347199,-0.3651944517794964
31,-0.3368140498998389,-0.36690022517964876
32,-0.3372874960780226,-0.36863847388931154
33,-0.33769595596940183,-0.370486937763975
34,-0.338224610733651,-0.3722078458468761
35,-0.33519696921020947,-0.37391958734690267
36,-0.33756624612697333,-0.37564657620799735
