,val_loss,loss
0,-1.0025280025898518,-0.5878687182153631
1,-1.132306062870522,-0.992672987526921
2,-1.2384294999131622,-1.0982264472734236
3,-1.257754329215429,-1.1677462879819258
4,-1.267219542441433,-1.2143093775538762
5,-1.3522746011240812,-1.2514205095162094
6,-1.3948765192442492,-1.2784171429459872
7,-1.4148430280797415,-1.3019633450797388
8,-1.3890226116768918,-1.3248729692496912
9,-1.4491424071961714,-1.340989024772211
10,-1.4572597952336999,-1.3580794266495582
11,-1.4653831561424753,-1.372211537137894
12,-1.4910228207669662,-1.3880053279605462
13,-1.488801072908112,-1.4004594078908335
14,-1.5075304640511502,-1.4115329970122292
15,-1.4958079291356206,-1.424359911523016
16,-1.5017417971230915,-1.4348339682196203
17,-1.5355461822685876,-1.4446958907433902
18,-1.5414802486271235,-1.457116146162137
19,-1.5415059420306534,-1.4662248451350994
20,-1.4702085399858253,-1.4745647320852013
21,-1.5302502092556445,-1.4848624781105237
22,-1.54894074838117,-1.491549287732599
23,-1.5726197438115983,-1.4986687901689197
24,-1.585711879607255,-1.5094335901722633
25,-1.5773327413748246,-1.5162174712198542
26,-1.5925334503703916,-1.525737248646673
27,-1.5927468200117494,-1.5326683327260295
28,-1.3081939712581947,-1.5369319910985177
29,-1.5359973520170893,-1.5468749541092235
30,-1.5809459932218795,-1.5525871186834397
31,-1.5578276751476747,-1.559523094744869
32,-1.6050493160261416,-1.56799185787121
33,-1.5997693661361034,-1.5724832985357526
34,-1.6148802847075017,-1.5784627675520497
35,-1.635463712486067,-1.5876373241023478
36,-1.6236817250733768,-1.5921134397507506
37,-1.6211599287777048,-1.5984961843667749
38,-1.6279355628738035,-1.6037929858488433
39,-1.6185281772150193,-1.6095144670869002
40,-1.6232043013384945,-1.616784607128743
41,-1.6518699371564944,-1.6203152921749564
42,-1.5935474568842853,-1.626035170445965
43,-1.6149734627286492,-1.630084126764801
44,-1.6413518159366989,-1.636588457591434
45,-1.62506897378676,-1.6440705685599366
46,-1.6386088276688964,-1.6475882286853474
47,-1.6579558644568126,-1.6528295654384282
48,-1.6634652216863226,-1.6569210299188573
49,-1.6184144432633092,-1.6628990672683646
50,-1.645070467845048,-1.6664328462518538
51,-1.6226315682806673,-1.6718626310947646
52,-1.6272999135519595,-1.6772830323260604
53,-1.6289347958899631,-1.681000350071072
54,-1.6447178439393506,-1.6845285495333164
55,-1.6515860629471497,-1.6896102898924705
56,-1.6534366060889814,-1.694901029968508
57,-1.6588587831468207,-1.6980508427182344
58,-1.598555500403599,-1.704681044545059
