,val_loss,loss
0,-1.6399860833335136,-1.7229961233646056
1,-1.643379288913192,-1.7272562075324736
2,-1.6334919994008614,-1.7292767874295658
3,-1.6409872902611722,-1.7297618765212295
4,-1.641805568132262,-1.7305897815712137
5,-1.6450776523800454,-1.7301607254421436
6,-1.6443136873098114,-1.7304688550869347
7,-1.6401208274901915,-1.7311654521676438
8,-1.64643918622509,-1.7317944116876505
9,-1.645083632552621,-1.7321892689582477
10,-1.6414892664983365,-1.7328784287953753
11,-1.6468002689946997,-1.7324925384389007
12,-1.6455042810723333,-1.7327604059074164
13,-1.6462524164499788,-1.7352460628316484
14,-1.6439232326668307,-1.7331343611273078
15,-1.646621829569134,-1.7345622074461822
16,-1.6468307590418743,-1.7335429189498786
17,-1.6475309750299807,-1.7347990865895768
18,-1.6437955551808423,-1.7351230219332159
19,-1.6473745752143991,-1.7347110988365546
20,-1.6460879317028247,-1.7353493719505642
21,-1.642851620288096,-1.7352438894991622
22,-1.643842481946495,-1.7348951262139503
23,-1.6435264414860415,-1.7353301039421392
24,-1.6457050155720456,-1.7348402227096553
25,-1.6422831459361618,-1.7347935892855244
26,-1.644368272373376,-1.7359254861578333
27,-1.6449642724055396,-1.7359688372045015
