,val_loss,loss
0,-0.207858605948072,0.4339589482178135
1,-0.22313522086861548,-0.1891366039077915
2,-0.2381557345856946,-0.21745962657406265
3,-0.2545574210067787,-0.2375923410530119
4,-0.2744515729395168,-0.2557417604479387
5,-0.2898995082978963,-0.2724153358326551
6,-0.30036216524101306,-0.2854899060528937
7,-0.309385296450544,-0.29510777158411716
8,-0.31420217057458,-0.30276532455672606
9,-0.3178773481958944,-0.30908568255266516
10,-0.32219747013549443,-0.3145332620846542
11,-0.32669280251544275,-0.31911529350473866
12,-0.32969026604117047,-0.32311764450111424
13,-0.33395506325279706,-0.32694002927088217
14,-0.3369267342237731,-0.3302446337963093
15,-0.3391908648415916,-0.33332151943655225
16,-0.3406886524204941,-0.3362543030627381
17,-0.3425351322561866,-0.33898650577636247
18,-0.3425335411703754,-0.3417378352418544
19,-0.3446532788362861,-0.3439047890531452
20,-0.34665717450451966,-0.34608884297035714
21,-0.34654678776602904,-0.3482938118379211
22,-0.34702959898263114,-0.3505321660905985
23,-0.34919175493286253,-0.35217655977751255
24,-0.3494733545106593,-0.35417576794281913
25,-0.3477531234679506,-0.3561544038311854
26,-0.35139349704098377,-0.357799570160001
27,-0.35149826055541444,-0.3595998164070443
28,-0.35060305525266766,-0.3612377178818342
29,-0.3525797041322184,-0.3629141151685
30,-0.3523110595821044,-0.36435507732186767
31,-0.35330553301023554,-0.36603278737618106
32,-0.35311882581794257,-0.36753146399794123
33,-0.35284859012712017,-0.3689595627037075
34,-0.35383519880952247,-0.370505490412822
35,-0.35321884984358537,-0.37180784987798704
36,-0.3540358492821942,-0.3733562323158981
37,-0.35417318569194767,-0.3746858507750325
38,-0.3520197422307344,-0.3760306058025554
39,-0.3522383782780173,-0.37734537836445586
40,-0.35087384179581044,-0.3787009747392495
41,-0.3507811397677766,-0.3801908884363808
42,-0.3523151772296184,-0.3814871154890081
43,-0.3530803679692534,-0.3825990715233602
44,-0.35248888866736156,-0.38390083714267814
45,-0.35095523675548135,-0.38513520756995095
46,-0.3516606235391611,-0.38607192009850405
47,-0.3503974036030744,-0.3874489533318606
