,val_loss,loss
0,-0.19485415943737214,0.5248716121172361
1,-0.22493461226294345,-0.17776625255209558
2,-0.24023131960661984,-0.21604581756921007
3,-0.2533293875672426,-0.23572269529169562
4,-0.26750137621758585,-0.252140003206406
5,-0.28831672517489704,-0.2688266471567131
6,-0.29970372345572155,-0.28274396464469664
7,-0.30512045169107216,-0.2934354469924529
8,-0.3128177173094296,-0.3015706021414605
9,-0.32005883887454767,-0.30800376113335776
10,-0.32055711975411666,-0.31343626825959725
11,-0.3268513945961723,-0.3183187793144393
12,-0.3297921948970366,-0.3225504461395908
13,-0.3292232375800431,-0.326172943212831
14,-0.3349696653945474,-0.3297780226719826
15,-0.33514055261792003,-0.3328416825226562
16,-0.33963218076751167,-0.33587169328404776
17,-0.34215916541213953,-0.33855916479890036
18,-0.3425117847819551,-0.3409450626324878
19,-0.3422564384151158,-0.3435141397519119
20,-0.34395425734282803,-0.34595753460084794
21,-0.3461381409153421,-0.34815411024882326
22,-0.34613017949562813,-0.3504038295711025
23,-0.34833776141788564,-0.35236236093808276
24,-0.3459048600974183,-0.354151636826265
25,-0.34890165295080466,-0.35623395063840413
26,-0.3492430740036285,-0.3581752928975441
27,-0.34739429355628365,-0.3599154744580507
28,-0.34871075566726817,-0.36180315411373903
29,-0.34996070099843146,-0.36354152636237314
30,-0.34893488098255865,-0.36506598688108294
31,-0.35014756302830263,-0.3670647852560325
32,-0.3483256937418285,-0.36835605543843736
33,-0.34854409181657214,-0.3699443126458143
34,-0.34985575346855585,-0.3719405222912027
35,-0.3483643860564977,-0.37325410228501554
36,-0.3509879028456787,-0.3747479706781892
37,-0.34975624131135286,-0.3762727538228384
38,-0.3510800045315582,-0.37771629970627757
39,-0.35156573372010175,-0.37907175404123733
40,-0.3490107975919044,-0.3805923929301016
41,-0.3503983402867046,-0.3818345740951554
42,-0.3500867323161215,-0.38313635860525486
43,-0.34850014851523137,-0.3844481176281376
44,-0.3485954679735734,-0.38584435979273096
45,-0.34902568677178236,-0.38701015146239076
46,-0.3481087921032454,-0.3884754141565589
47,-0.34810234341043883,-0.389608042533978
48,-0.3486873889172541,-0.3907765113285775
49,-0.34842929220023916,-0.3919704295982797
