,val_loss,loss
0,-0.20218468766600312,0.4650573002219215
1,-0.22280109821446284,-0.1841182744857593
2,-0.23021507583302944,-0.21492819757862827
3,-0.24993879540351413,-0.23217813795622466
4,-0.2700059681671049,-0.25211060343474295
5,-0.28654533031072976,-0.270260321208772
6,-0.2977290357240685,-0.2842809650229932
7,-0.3046727645734804,-0.29466025172284593
8,-0.3113915202407938,-0.3026023923911994
9,-0.3186253749868602,-0.30889927409576395
10,-0.32202446337205154,-0.3142542120004021
11,-0.3272377281125284,-0.3191080516648699
12,-0.3294579464527915,-0.3232147988521401
13,-0.33172393059252925,-0.3269245081152037
14,-0.33546421408049387,-0.3303681504089061
15,-0.33575664668925315,-0.3335986257013414
16,-0.33933761332980944,-0.3365612837230257
17,-0.33999166782622015,-0.3391498790117218
18,-0.34074617935687257,-0.34177608149323496
19,-0.34347577775619886,-0.3444458992640445
20,-0.3418643582246009,-0.3464617258409758
21,-0.3447223189114262,-0.3489133747276966
22,-0.3463277627033982,-0.3509912866397863
23,-0.3471360676867221,-0.35294628881543305
24,-0.3478865443891626,-0.3548411348977802
25,-0.3477157852821517,-0.35670746715413704
26,-0.34715066348219037,-0.3583908436472328
27,-0.3497678696587699,-0.36021312642683934
28,-0.3496218934850761,-0.36203098436857284
29,-0.34950481057716026,-0.3636384501152046
30,-0.34975862275914554,-0.36512809248721206
31,-0.34995174759301123,-0.36686166333256026
32,-0.3488311049042279,-0.3682338482616412
33,-0.35027696460917773,-0.3696124720169615
34,-0.34902334759484066,-0.37104152591683404
35,-0.34800271396534854,-0.3725320569759814
36,-0.3487314396798817,-0.3740578123900228
37,-0.34887341212463246,-0.37540587847708756
38,-0.34996733790631945,-0.37675119987389494
39,-0.3505244075757909,-0.3779745500141158
40,-0.3486650855879396,-0.3793758225861294
41,-0.3483604180793622,-0.38085624571420035
42,-0.3485305408728224,-0.3817660591563375
43,-0.3500554175413124,-0.383203161730501
44,-0.34924748528258964,-0.3844109959229024
45,-0.3483991741708641,-0.3857329571712253
46,-0.3497480346658058,-0.38678620868281316
47,-0.348585532889398,-0.3880122487974186
48,-0.3481281151248375,-0.38913399036590757
49,-0.3456578566790341,-0.390224208730587
