,Phase,Ascii file,Tel
0,-6.90400000000227,100767.SN2005el.ascii,Lick-3m / KAST
1,1.1340000000054715,100768.SN2005el.ascii,Lick-3m / KAST
2,8.112000000000991,100769.SN2005el.ascii,Lick-3m / KAST
3,-5.930000000000291,103042.SN2005el.ascii,FLWO-1.5m / FAST
4,-4.930000000000291,103043.SN2005el.ascii,FLWO-1.5m / FAST
5,-3.9199999999982538,103044.SN2005el.ascii,FLWO-1.5m / FAST
6,2.0899999999965075,103045.SN2005el.ascii,FLWO-1.5m / FAST
7,4.080000000001746,103046.SN2005el.ascii,FLWO-1.5m / FAST
8,-2.0556704976843316,110158.SN2005el.ascii,VLT-UT1 / FORS1
