,Phase,Ascii file,Tel
0,1.3499999999985448,104052.SN2006gt.ascii,LCO-duPont / WFCCD
1,3.200000000084401,104053.SN2006gt.ascii,LCO-duPont / WFCCD
2,4.189999999849533,104054.SN2006gt.ascii,LCO-duPont / WFCCD
