,Phase,Ascii file,Tel
0,-8.30000000000291,6631.SN2012cg.ascii,Lick-3m / KAST
1,-6.30000000000291,6633.SN2012cg.ascii,Lick-3m / KAST
2,-5.30000000000291,6634.SN2012cg.ascii,Lick-3m / KAST
