,Phase,Ascii file,Tel
0,-2.5,454.SN1999ac.ascii,LCO-duPont / WFCCD
1,0.5,455.SN1999ac.ascii,ESO-3.6m / EFOSC2-3.6
2,2.5,456.SN1999ac.ascii,NOT / ALFOSC
3,7.5,457.SN1999ac.ascii,LCO-duPont / WFCCD
4,8.5,458.SN1999ac.ascii,CTIO-4m / RC-Spec-4
5,11.5,459.SN1999ac.ascii,CTIO-4m / RC-Spec-4
6,16.5,460.SN1999ac.ascii,CTIO-4m / RC-Spec-4
7,-1.0340000000069267,100240.SN1999ac.ascii,Lick-3m / KAST
