,Phase,Ascii file,Tel
0,-9.80000000000291,881.ASASSN-14lp.ascii,FLWO-1.5m / FAST
1,-8.790000000000873,882.ASASSN-14lp.ascii,FLWO-1.5m / FAST
2,-4.809999999997672,886.ASASSN-14lp.ascii,FLWO-1.5m / FAST
3,-3.779999999998836,887.ASASSN-14lp.ascii,FLWO-1.5m / FAST
4,10.989999999997963,889.ASASSN-14lp.ascii,Magellan-Baade / IMACS
5,-4.510000000002037,104872.ASASSN-14lp.ascii,HST / STIS
