11.5741 day
 #index velocity (km/s) density (g/cm^3)
0     3500.0  1.258409e-13
1     3800.0  1.190056e-13
2     4100.0  1.125416e-13
3     4400.0  1.064286e-13
4     4700.0  1.006477e-13
5     5000.0  9.518084e-14
6     5300.0  9.001089e-14
7     5600.0  8.512176e-14
8     5900.0  8.049819e-14
9     6200.0  7.612577e-14
10    6500.0  7.199084e-14
11    6800.0  6.808050e-14
12    7100.0  6.438257e-14
13    7400.0  6.088549e-14
14    7700.0  5.757837e-14
15    8000.0  5.445088e-14
16    8300.0  5.149327e-14
17    8600.0  4.869630e-14
18    8900.0  4.605126e-14
19    9200.0  4.354989e-14
20    9500.0  4.118439e-14
21    9800.0  3.894737e-14
22   10100.0  3.683186e-14
23   10400.0  3.483126e-14
24   10700.0  3.293933e-14
25   11000.0  3.115016e-14
26   11300.0  2.945818e-14
27   11600.0  2.785809e-14
28   11900.0  2.634492e-14
29   12200.0  2.491394e-14
30   12500.0  2.356069e-14
31   12800.0  2.228094e-14
32   13100.0  2.107071e-14
33   13400.0  1.992621e-14
34   13700.0  1.884387e-14
35   14000.0  1.782033e-14
36   14300.0  1.685238e-14
37   14600.0  1.593701e-14
38   14900.0  1.507136e-14
39   15200.0  1.425272e-14
40   15500.0  1.347856e-14
41   15800.0  1.274644e-14
42   16100.0  1.205409e-14
43   16400.0  1.139935e-14
44   16700.0  1.078017e-14
45   17000.0  1.019462e-14
46   17300.0  9.640879e-15
47   17600.0  9.117215e-15
48   17900.0  8.621994e-15
49   18200.0  8.153673e-15
50   18500.0  7.710789e-15
51   18800.0  7.291961e-15
52   19100.0  6.895883e-15
53   19400.0  6.521319e-15
54   19700.0  6.167100e-15
55   20000.0  5.832121e-15
56   20300.0  5.515337e-15
57   20600.0  5.215760e-15
58   20900.0  4.932455e-15
59   21200.0  4.664538e-15
60   21500.0  4.411174e-15
61   21800.0  4.171572e-15
62   22100.0  3.944984e-15
63   22400.0  3.730704e-15
64   22700.0  3.528063e-15
65   23000.0  3.336429e-15
66   23300.0  3.155204e-15
67   23600.0  2.983823e-15
68   23900.0  2.821750e-15
69   24200.0  2.668481e-15
70   24500.0  2.523537e-15
71   24800.0  2.386465e-15
72   25100.0  2.256840e-15
73   25400.0  2.134255e-15
74   25700.0  2.018328e-15
75   26000.0  1.908698e-15
76   26300.0  1.805023e-15
77   26600.0  1.706980e-15
78   26900.0  1.614262e-15
79   27200.0  1.526580e-15
80   27500.0  1.443660e-15
81   27800.0  1.365245e-15
82   28100.0  1.291089e-15
83   28400.0  1.220961e-15
84   28700.0  1.154642e-15
85   29000.0  1.091925e-15
86   29300.0  1.032615e-15
87   29600.0  9.765259e-16
88   29900.0  9.234839e-16
89   30200.0  8.733229e-16
90   30500.0  8.258866e-16
91   30800.0  7.810268e-16
92   31100.0  7.386037e-16
93   31400.0  6.984849e-16
94   31700.0  6.605452e-16
95   32000.0  6.246663e-16
96   32300.0  5.907363e-16
97   32600.0  5.586492e-16
98   32900.0  5.283050e-16
99   33200.0  4.996090e-16
100  33500.0  4.724717e-16
101  33800.0  4.468084e-16
102  34100.0  4.225391e-16
103  34400.0  3.995880e-16
104  34700.0  3.778835e-16
105  35000.0  3.573580e-16
106  35300.0  3.379473e-16
107  35600.0  3.195910e-16
108  35900.0  3.022318e-16
