11.5741 day
 #index velocity (km/s) density (g/cm^3)
0     3500.0  7.016862e-12
1     3800.0  5.803337e-12
2     4100.0  4.799684e-12
3     4400.0  3.969606e-12
4     4700.0  3.283086e-12
5     5000.0  2.715296e-12
6     5300.0  2.245701e-12
7     5600.0  1.857320e-12
8     5900.0  1.536108e-12
9     6200.0  1.270447e-12
10    6500.0  1.050730e-12
11    6800.0  8.690127e-13
12    7100.0  7.187221e-13
13    7400.0  5.944233e-13
14    7700.0  4.916212e-13
15    8000.0  4.065982e-13
16    8300.0  3.362794e-13
17    8600.0  2.781219e-13
18    8900.0  2.300223e-13
19    9200.0  1.902413e-13
20    9500.0  1.573402e-13
21    9800.0  1.301291e-13
22   10100.0  1.076240e-13
23   10400.0  8.901110e-14
24   10700.0  7.361715e-14
25   11000.0  6.088549e-14
26   11300.0  5.035570e-14
27   11600.0  4.164698e-14
28   11900.0  3.444438e-14
29   12200.0  2.848742e-14
30   12500.0  2.356069e-14
31   12800.0  1.948601e-14
32   13100.0  1.611602e-14
33   13400.0  1.332885e-14
34   13700.0  1.102370e-14
35   14000.0  9.117215e-15
36   14300.0  7.540446e-15
37   14600.0  6.236370e-15
38   14900.0  5.157826e-15
39   15200.0  4.265810e-15
40   15500.0  3.528063e-15
41   15800.0  2.917905e-15
42   16100.0  2.413271e-15
43   16400.0  1.995910e-15
44   16700.0  1.650729e-15
45   17000.0  1.365245e-15
46   17300.0  1.129134e-15
47   17600.0  9.338567e-16
48   17900.0  7.723516e-16
49   18200.0  6.387779e-16
50   18500.0  5.283050e-16
51   18800.0  4.369377e-16
52   19100.0  3.613719e-16
53   19400.0  2.988748e-16
54   19700.0  2.471861e-16
55   20000.0  2.044367e-16
56   20300.0  1.690806e-16
57   20600.0  1.398391e-16
58   20900.0  1.156547e-16
59   21200.0  9.565292e-17
60   21500.0  7.911031e-17
61   21800.0  6.542864e-17
62   22100.0  5.411314e-17
63   22400.0  4.475459e-17
64   22700.0  3.701455e-17
65   23000.0  3.061310e-17
66   23300.0  2.531874e-17
67   23600.0  2.094001e-17
68   23900.0  1.731856e-17
69   24200.0  1.432342e-17
70   24500.0  1.184626e-17
71   24800.0  9.797522e-18
72   25100.0  8.103098e-18
73   25400.0  6.701715e-18
74   25700.0  5.542692e-18
75   26000.0  4.584116e-18
76   26300.0  3.791320e-18
77   26600.0  3.135633e-18
78   26900.0  2.593344e-18
79   27200.0  2.144840e-18
80   27500.0  1.773903e-18
81   27800.0  1.467117e-18
82   28100.0  1.213387e-18
83   28400.0  1.003539e-18
84   28700.0  8.299829e-19
85   29000.0  6.864422e-19
86   29300.0  5.677260e-19
87   29600.0  4.695411e-19
88   29900.0  3.883367e-19
89   30200.0  3.211762e-19
90   30500.0  2.656306e-19
91   30800.0  2.196914e-19
92   31100.0  1.816970e-19
93   31400.0  1.502736e-19
94   31700.0  1.242846e-19
95   32000.0  1.027903e-19
96   32300.0  8.501335e-20
97   32600.0  7.031079e-20
98   32900.0  5.815095e-20
99   33200.0  4.809408e-20
100  33500.0  3.977649e-20
101  33800.0  3.289738e-20
102  34100.0  2.720797e-20
103  34400.0  2.250251e-20
104  34700.0  1.861083e-20
105  35000.0  1.539220e-20
106  35300.0  1.273021e-20
107  35600.0  1.052859e-20
108  35900.0  8.707734e-21
