,Phase,Ascii file,Tel
0,-5.419000000001688,100879.SN2006cp.ascii,Lick-3m / KAST
1,-9.439999999995052,103206.SN2006cp.ascii,FLWO-1.5m / FAST
2,-8.539999999993597,103207.SN2006cp.ascii,FLWO-1.5m / FAST
3,-6.459999999999128,103208.SN2006cp.ascii,FLWO-1.5m / FAST
4,6.510000000002037,103209.SN2006cp.ascii,FLWO-1.5m / FAST
5,7.510000000002037,103210.SN2006cp.ascii,FLWO-1.5m / FAST
6,9.49000000000524,103211.SN2006cp.ascii,FLWO-1.5m / FAST
