,val_loss,loss
0,-0.352305064072621,-0.38364217943626083
1,-0.3522645666690952,-0.3838576124524378
2,-0.3524781319778305,-0.38426794350596993
3,-0.35241242952948476,-0.38438499869422144
4,-0.3524937511602086,-0.38452530912901073
5,-0.3523601868337622,-0.3846302073711335
6,-0.3524943810301993,-0.3847996375501179
7,-0.35255824934906493,-0.3848051539381922
8,-0.35245375850220967,-0.38484009905473987
9,-0.3525913780649055,-0.384959120392362
10,-0.3524263413949356,-0.3849283852188418
11,-0.35225520138363947,-0.38489093736739377
12,-0.35250697053853963,-0.3850479437836063
13,-0.35254288757283814,-0.385049838657584
14,-0.35256099604171404,-0.3850617500531244
15,-0.3525162291038209,-0.38517693506639
16,-0.3523929532005741,-0.385342274334213
17,-0.3523675964267304,-0.3851793232916586
18,-0.3526320705662503,-0.3852254166698154
19,-0.35233416522040556,-0.3852613527429812
20,-0.35232938410580883,-0.3854207436984562
21,-0.3523386152499342,-0.385318333016029
22,-0.35243003065894063,-0.3853122857357916
23,-0.3525067019059091,-0.3854611318453668
24,-0.35248201589361466,-0.38530759453790003
25,-0.3524010433062084,-0.38541239605812144
26,-0.35235825659985537,-0.3855780670217972
27,-0.3525152316558424,-0.38551464734622765
28,-0.3524283607681858,-0.3856324599764191
