,val_loss,loss
0,-0.34131050885972575,-0.3612456129968344
1,-0.341591096503543,-0.36179086588252457
2,-0.3416028183065964,-0.36204068376225923
3,-0.3416647646124122,-0.36220308848506433
4,-0.34164232332641126,-0.36228623009865185
5,-0.34160004680040873,-0.362514757778856
6,-0.34166216774110886,-0.3625693498431397
7,-0.3417517084378733,-0.3626664814660867
8,-0.3418071585098994,-0.36266849460584644
9,-0.3417639585167698,-0.3626850766773016
10,-0.3417424068469044,-0.3627928028013274
11,-0.3417626951672969,-0.3628068960099188
12,-0.3417975545931378,-0.3629667415097794
13,-0.34183757130983866,-0.3629120173221186
14,-0.34181408010785164,-0.3630191652892048
15,-0.34180605304479983,-0.36305254520169944
16,-0.34177879000654315,-0.36290301573065537
17,-0.341840459760806,-0.36319351889753354
18,-0.3418618245125366,-0.36323529054352366
19,-0.3417916945562422,-0.36311221260898163
20,-0.3417259453286121,-0.3632023214701097
21,-0.34180180992285225,-0.36324910485142337
22,-0.34187928653246463,-0.36326321476463697
23,-0.3418621682033763,-0.36324003268050714
24,-0.3418420922665615,-0.363308579563107
25,-0.34188534884498933,-0.3634087884331491
26,-0.3418387353502603,-0.36339380443928265
27,-0.3417751347101863,-0.36344371907455814
28,-0.341819551932271,-0.3635908347074048
29,-0.34178627736140804,-0.3634575506750531
30,-0.34180974533501346,-0.3635971340857052
31,-0.3418350708654831,-0.3636329541796506
32,-0.34176193405180355,-0.36374664112300076
33,-0.3418323053225048,-0.3637911594961793
34,-0.3418690870633302,-0.36375102520643693
35,-0.3417987669705521,-0.363813370151959
