,val_loss,loss
0,-0.2451721140139119,0.37332967284004753
1,-0.26266467421663653,-0.22635669672643483
2,-0.2746129654298146,-0.25696981224027976
3,-0.28887513428823536,-0.273512087380861
4,-0.3075399180930412,-0.2901098112424354
5,-0.32563624961459087,-0.30830084887844744
6,-0.3388525011653096,-0.32435043514397915
7,-0.35094590497790956,-0.33729781512833185
8,-0.3572328177679801,-0.3471349521415483
9,-0.3664422994408771,-0.355398883621416
10,-0.36999946309760945,-0.3619414970127792
11,-0.3751121763943693,-0.3675422951447402
12,-0.3792091922128143,-0.3726509704917348
13,-0.38259042626203493,-0.3766851709550398
14,-0.38602193917597927,-0.38037516394456905
15,-0.38752296764593147,-0.3838092294703072
16,-0.39047849654547495,-0.3868923436879622
17,-0.39123427022472385,-0.3898263792482529
18,-0.3935680755088331,-0.3923211389688857
19,-0.39363659990703953,-0.3949011115813604
20,-0.3964783681748294,-0.3972226081779497
21,-0.39682301209869403,-0.3994259087790785
22,-0.39791127203550036,-0.401495878107836
23,-0.39759222818304807,-0.40370198759280707
24,-0.3998918907518297,-0.4056970077358197
25,-0.401444946185197,-0.40743364163026247
26,-0.4013378109191931,-0.40928631455327175
27,-0.4027681687502386,-0.4111396427539591
28,-0.40120811475989404,-0.41259584275836153
29,-0.40315438943910564,-0.4143721283521931
30,-0.4025129971692509,-0.4160429365388121
31,-0.4032791782819865,-0.4174596064015688
32,-0.40299817750922223,-0.41893322309580766
33,-0.40491833063470806,-0.4206496343543737
34,-0.4040865411399944,-0.42198828087063295
35,-0.4053295481295567,-0.4233882836210966
36,-0.40495365555457136,-0.4246903973905712
37,-0.40462000695154354,-0.426010927078008
38,-0.4036176658955802,-0.42737317179204254
39,-0.40579248247348626,-0.4288772182597516
40,-0.40442893031882493,-0.4299887947537538
41,-0.4044203935214624,-0.4312422730950647
42,-0.4060176359929167,-0.4325483579481798
43,-0.4058791583799805,-0.4336661545266508
44,-0.40498608846887313,-0.43492206279873935
45,-0.4051143220155546,-0.4359727205407029
46,-0.40231190881585294,-0.43729515579772443
47,-0.4048974769554077,-0.4384115326930515
48,-0.4046067233228914,-0.43955795244123436
49,-0.4023962356844943,-0.44065398150301055
50,-0.40342391552174117,-0.44179395545730216
51,-0.4027909335798035,-0.442649963024505
52,-0.4040254685369857,-0.44392142323798783
