,val_loss,loss
0,0.3332143674294154,1.8174441202481588
1,-0.12114276314775149,0.19894141578193134
2,-0.1977473049114148,-0.09110123192503428
3,-0.21069935510555904,-0.1576624012986819
4,-0.21898013353347778,-0.18402371297279993
5,-0.2209683135151863,-0.19846516539653142
6,-0.23423208991686503,-0.21028497338294982
7,-0.23604358186324437,-0.21802390744288763
8,-0.23645665496587753,-0.2264638525247574
9,-0.2428331881761551,-0.2330904476841291
10,-0.25428008288145065,-0.24000508040189744
11,-0.26161844929059347,-0.24652282347281773
12,-0.26356564164161683,-0.2523606557647387
13,-0.2725115140279134,-0.25873847723007204
14,-0.25876885106166203,-0.26367681980133056
15,-0.2813056483864784,-0.2666355146964391
16,-0.28592611600955326,-0.2734162500500679
17,-0.2781481151779493,-0.2756883852680524
18,-0.2919617027044296,-0.2823028190930684
19,-0.2890953506032626,-0.28796399901310604
20,-0.2989114468296369,-0.29025065700213115
21,-0.2985693042476972,-0.2926175198952357
22,-0.3096869468688965,-0.30108782947063445
23,-0.31540990571180977,-0.3063844794034958
24,-0.31303644279638926,-0.3110404137770335
25,-0.3187800536553065,-0.31363247911135356
26,-0.32776890297730765,-0.3164437113205592
27,-0.32241090734799704,-0.32111770709355675
28,-0.3315417389074961,-0.3276967175801595
29,-0.32233614722887677,-0.329352952837944
30,-0.3295251170794169,-0.3356150499979655
31,-0.3366232722997665,-0.33796311577161153
32,-0.34139993488788606,-0.34215580821037295
33,-0.33300510148207346,-0.3452981283267339
34,-0.33692506949106854,-0.3502153786023458
35,-0.33803747991720834,-0.3518579872449239
36,-0.33596241275469463,-0.35747038284937543
37,-0.33926575680573784,-0.36201300541559855
