,val_loss,loss
0,-0.3557863943853495,-0.38014529811691466
1,-0.3559563025924815,-0.3805489476942858
2,-0.3559758693645441,-0.3808825907925184
3,-0.35592091073233384,-0.381054377117515
4,-0.35608122828724253,-0.3810924914621401
5,-0.35618298981641533,-0.3813078835333907
6,-0.3561960608075902,-0.38136450962938684
7,-0.35591635812737,-0.3811871636408159
8,-0.35598592221695735,-0.3812479436745522
9,-0.3560767458958091,-0.3814102366260981
10,-0.3559939348626296,-0.3814438461864028
11,-0.3561701897429673,-0.3815795655107455
12,-0.35614715680229536,-0.381550035428794
13,-0.3561337587335487,-0.3816784883738197
14,-0.35607392428905604,-0.38171067040102524
15,-0.35621908640576044,-0.38166119049578934
16,-0.356242893774499,-0.38174910122985084
17,-0.3562003682827911,-0.3818052830396989
18,-0.3562125746360606,-0.3816629727622795
19,-0.3561380254681583,-0.38185888753285124
20,-0.3560812066783286,-0.38170434473723736
21,-0.3560842225319939,-0.3819804060000312
22,-0.35602700580601976,-0.3819928968728715
23,-0.3561343420301196,-0.3822054350614344
24,-0.3562345050211851,-0.3819463314280462
25,-0.3561500148745196,-0.38186640674536954
26,-0.3561437598796531,-0.38198741329231495
