,val_loss,loss
0,-1.6679181215429866,-1.6944522466206662
1,-1.6696178542834779,-1.696836954900301
2,-1.6687480782463395,-1.6982554232493505
3,-1.672023140750062,-1.6999409391643636
4,-1.6730457679648403,-1.699815914949812
5,-1.6733245268522416,-1.7000620390147148
6,-1.6742122505437442,-1.700406729378676
7,-1.6725174510311538,-1.7004344949268526
8,-1.6754759885791037,-1.7026252204381531
9,-1.67259587693703,-1.7020395878682373
10,-1.6703691246485945,-1.7027495235461205
11,-1.674198362730133,-1.7018306557868155
12,-1.6738850328193786,-1.7026874623185424
13,-1.6753457094869277,-1.7024552659186065
14,-1.672376700268894,-1.7033402154978028
15,-1.6754540746013826,-1.7032466559751518
16,-1.6760308836946394,-1.7028543226257382
17,-1.675517814460779,-1.703726551033044
18,-1.675500012778094,-1.7037790023502362
19,-1.673879832406761,-1.7042178966882586
20,-1.6745704158011763,-1.7041281735085319
21,-1.6721139565443022,-1.704239569460842
22,-1.674239983790321,-1.7047983886632398
23,-1.6707052611931386,-1.704026039188541
24,-1.6741510149303351,-1.7046974627783553
25,-1.6744778676980545,-1.7056112376269916
26,-1.673286919079973,-1.7046372490293178
