,val_loss,loss
0,-0.34029492619206164,-0.36865144115162535
1,-0.3402227845344021,-0.36924490760689055
2,-0.3403201535457349,-0.3695236600543993
3,-0.34045327261464264,-0.3696513371618386
4,-0.3404675777636995,-0.3696498192473189
5,-0.34048558877630497,-0.36986557698757055
6,-0.3405507232924362,-0.3697187929728679
7,-0.3406072029822053,-0.36997710653628496
8,-0.34053520637669654,-0.3699439581627415
9,-0.3404454863856472,-0.3699977727960665
10,-0.34030377765336456,-0.3702311905589501
11,-0.3405135143689782,-0.36995456864499504
12,-0.34047448252193285,-0.3702475885866059
13,-0.3404997034114598,-0.37033401752969547
14,-0.3404058528034308,-0.37032444202295045
15,-0.3404812759280397,-0.3701971131880761
16,-0.3404524294964432,-0.37036158812734565
17,-0.34049179186586026,-0.37051884095031773
