,val_loss,loss
0,-0.2387388035528072,-0.2535372525058147
1,-0.23884624100392957,-0.2540125723103074
2,-0.23886866085257039,-0.254147522431531
3,-0.2387284231973688,-0.25444457059194064
4,-0.2389805114663144,-0.25437324511264076
5,-0.2389554183569038,-0.25459334562280156
6,-0.2386935981577672,-0.25480580561301935
7,-0.23890756087083023,-0.25468873766781697
8,-0.23878357234691217,-0.2548900754649476
9,-0.23888511377944943,-0.2548969479828181
10,-0.23895259872301916,-0.2550090852813936
11,-0.23890049515054876,-0.2549330106338472
12,-0.2388903145626232,-0.2549831171209284
13,-0.23898511673142606,-0.2551488987311501
14,-0.23890033669318578,-0.2551967323584217
15,-0.23885498066706617,-0.25514717679034526
16,-0.23880097861529329,-0.25517817908343504
17,-0.2389908140049589,-0.2553535282160036
18,-0.23895906544955897,-0.2554137557308298
19,-0.2388842063800492,-0.25525377144939965
20,-0.23898489863510755,-0.25555136205375056
21,-0.23896686016360433,-0.2552444457005164
22,-0.23896154394532415,-0.25548238496265785
23,-0.23906059859604872,-0.2555407149500633
24,-0.2390634286741274,-0.25562134666304454
25,-0.23892840002638774,-0.25572653663089095
26,-0.23892044544137625,-0.2557364242526126
27,-0.2389498065308769,-0.25574459778417236
28,-0.23898934886706966,-0.2556817654152274
29,-0.23893175573495026,-0.2558602288392528
30,-0.23891055699237995,-0.2557356181051904
31,-0.23904967346815587,-0.25588815133048765
32,-0.2390051438783463,-0.2558182729837305
33,-0.23909237318645005,-0.25614016784205174
34,-0.23880162071020625,-0.25600954686420524
35,-0.2388506019695986,-0.25608326318748853
36,-0.2388636984742514,-0.2561924330499744
37,-0.23892677956713856,-0.2561261197137968
38,-0.23894318435945847,-0.2561245352214788
39,-0.23900199471023975,-0.2562810832250624
40,-0.23884612103980338,-0.25607593015403995
41,-0.23893312515955545,-0.2563502765451148
42,-0.23896664530622116,-0.256403105807909
43,-0.23884287703333706,-0.2565628995778369
