,val_loss,loss
0,-1.6502690924880088,-1.6999020406315604
1,-1.6466180022455101,-1.703836528139814
2,-1.6532750619382812,-1.7050892655189331
3,-1.654734653397801,-1.706453114860094
4,-1.6539420385171872,-1.7074062042568399
5,-1.6539648009312748,-1.707540095802832
6,-1.6537249564246157,-1.708334314043863
7,-1.6513042983826531,-1.7083517770453407
8,-1.6520190545004578,-1.7081664278964022
9,-1.654829295884347,-1.7092732630298204
10,-1.654971982130059,-1.7095969717335953
11,-1.6534522792970752,-1.709139233701469
12,-1.6561453833767765,-1.7108352027035227
13,-1.6535736543089734,-1.711104560556356
14,-1.6519661569771007,-1.7102825809180315
15,-1.6549255705198165,-1.7107244397072352
16,-1.6533276366386,-1.710695774286678
17,-1.6558297550571204,-1.711392041511099
18,-1.6569325175396232,-1.7117888147264253
19,-1.6507588482770452,-1.7111209311438969
20,-1.6512220435336853,-1.71229392367549
21,-1.6530489587794792,-1.7115557737139426
22,-1.6503788104618362,-1.7122434197413585
23,-1.65210218339534,-1.7113887907617695
24,-1.6510485477390417,-1.711449623924883
25,-1.655856039923181,-1.7118471984476855
26,-1.6552763304731248,-1.7120308544957226
27,-1.6549236933372,-1.7118786677443432
28,-1.653737425117923,-1.7129005388380965
