,val_loss,loss
0,-0.35287350650182825,-0.3844989938585166
1,-0.3529943274979544,-0.3851394252645944
2,-0.3530203792773275,-0.38535477036608656
3,-0.3529823188226727,-0.385368392442577
4,-0.35306912005949537,-0.3855353182080153
5,-0.35307412525763743,-0.38576920357584954
6,-0.3531589779180232,-0.38567458997441306
7,-0.35312727589143905,-0.38584921907525316
8,-0.3531584708874,-0.38580355489950213
9,-0.3532448569229059,-0.38599579174426657
10,-0.3531280518017303,-0.3860275807441908
11,-0.3532186508137538,-0.3860341286645212
12,-0.35320777172403295,-0.3860384842185449
13,-0.3530663062001109,-0.38626740111555274
14,-0.3531228209074373,-0.3862238581840698
15,-0.353043388770029,-0.3862854101424494
16,-0.3531059659477096,-0.386343368435334
17,-0.35307900555776667,-0.38630232053114755
18,-0.3530856044630617,-0.38646139406304064
19,-0.35304978245583213,-0.3863205261824026
