,val_loss,loss
0,-0.1952753095185732,0.4882382986513071
1,-0.220442777401342,-0.17878217998777138
2,-0.2242539282695176,-0.21262249900010272
3,-0.22626808252774872,-0.22102986002140582
4,-0.22906372600605815,-0.22513770218218665
5,-0.23629973434905097,-0.23084721461756458
6,-0.2459344114030036,-0.239350413502887
7,-0.2541656364926319,-0.24750908892502443
8,-0.2599634305414669,-0.2545518899228963
9,-0.2648485241508857,-0.2603816508663667
10,-0.2684936562071411,-0.26537616131948655
11,-0.27099201969087,-0.26965686973835673
12,-0.271439122112012,-0.273277844902987
13,-0.27502086720871755,-0.2765009332967706
14,-0.27600932222150476,-0.2795388440701866
15,-0.2726954192904429,-0.28234374741847534
16,-0.2768126660754212,-0.28511330444357746
17,-0.2783007521852216,-0.28766217446199027
18,-0.27653642390253574,-0.2901913151992557
19,-0.2775767560573923,-0.29253852752368703
20,-0.2788162066273335,-0.29522348476836563
21,-0.27748539774834546,-0.29761115509296243
22,-0.27815050970237154,-0.300131832066946
23,-0.2764423238964858,-0.3026731712206599
24,-0.27296046370903304,-0.30499927109976827
25,-0.27438157486004294,-0.3074629810806414
26,-0.2725883117338054,-0.3102562389691051
27,-0.2700841494167068,-0.31271912511178956
28,-0.2716753900243257,-0.31515362725017015
29,-0.26953333074146774,-0.3178911910767972
30,-0.26461998160714906,-0.32041769436113937
