,val_loss,loss
0,-0.20429593145216002,-0.21639402761722212
1,-0.20430851726866306,-0.21670611007688592
2,-0.20430443468674137,-0.2170652905669692
3,-0.20423603458610953,-0.21707819063600436
4,-0.20420872123456071,-0.21715579800914464
5,-0.20418056680630242,-0.21735048791850134
6,-0.2042597265849321,-0.21728362113709823
7,-0.20422212851917637,-0.21748268841427673
8,-0.20417915225962244,-0.21756677388612627
9,-0.20418889709751972,-0.21761613160747945
10,-0.20411246643757014,-0.2176228266799142
11,-0.2042505236648344,-0.21777820648946944
