,val_loss,loss
0,-0.1544173576268847,0.6129154285955456
1,-0.1784776018226089,-0.1349617949385157
2,-0.18136063536520572,-0.1677152584003561
3,-0.18301215968235227,-0.17724136866904713
4,-0.18711701371058764,-0.1835386971172118
5,-0.19801072331307096,-0.19043468193344448
6,-0.1981360339916661,-0.1973457254563436
7,-0.21192679741732295,-0.20461376040804646
8,-0.2151459606217262,-0.21127229795146307
9,-0.2199850625056373,-0.21693756354302957
10,-0.22492841358232027,-0.22156189289513498
11,-0.22652600374524834,-0.22592053335758047
12,-0.2299748334760027,-0.22931202801560915
13,-0.23161702229286046,-0.2329767340846255
14,-0.23077300869935452,-0.23636723208682422
15,-0.23404820093547532,-0.2393684268574024
16,-0.2348962998591945,-0.24241524619945243
17,-0.23586307218306465,-0.24510133647771812
18,-0.23712063436131584,-0.24787573493090637
19,-0.23609541645117024,-0.2505049388611996
20,-0.23690026861276875,-0.25287771275555015
21,-0.23580146417100667,-0.2553535304086959
22,-0.23527899960233076,-0.2578663434192449
23,-0.23550735694003935,-0.2601703532870674
24,-0.23538737246758537,-0.26247254770196604
25,-0.2311171196090607,-0.264714179355998
26,-0.2342334202692966,-0.2671640334197387
27,-0.23311317721160907,-0.2694392545198974
28,-0.23199947409618293,-0.27182974199709353
