,Phase,Ascii file,Tel
0,-1.0340000000069267,100884.SN2006cz.ascii,Lick-3m / KAST
1,-4.0600000000049485,103217.SN2006cz.ascii,FLWO-1.5m / FAST
2,-1.0600000000049477,103219.SN2006cz.ascii,FLWO-1.5m / FAST
