,Phase,Ascii file,Tel
0,12.027002314811398,24316.SN2006le.ascii,Lick-3m / KAST
1,-8.944000000003143,100966.SN2006le.ascii,Lick-3m / KAST
2,12.027000000001863,100967.SN2006le.ascii,Lick-3m / KAST
3,-8.970000000001164,103293.SN2006le.ascii,FLWO-1.5m / FAST
4,-6.970000000001164,103295.SN2006le.ascii,FLWO-1.5m / FAST
5,2.9899999999979627,103296.SN2006le.ascii,FLWO-1.5m / FAST
6,4.0,103297.SN2006le.ascii,FLWO-1.5m / FAST
7,5.9799999999959255,103298.SN2006le.ascii,FLWO-1.5m / FAST
8,7.040000000000873,103299.SN2006le.ascii,FLWO-1.5m / FAST
9,8.019999999996799,103300.SN2006le.ascii,FLWO-1.5m / FAST
10,9.040000000000873,103301.SN2006le.ascii,FLWO-1.5m / FAST
11,11.0,103302.SN2006le.ascii,FLWO-1.5m / FAST
12,12.970000000001164,103303.SN2006le.ascii,FLWO-1.5m / FAST
13,13.979999999995925,103304.SN2006le.ascii,FLWO-1.5m / FAST
14,14.959999999999127,103305.SN2006le.ascii,FLWO-1.5m / FAST
15,16.959999999999127,103306.SN2006le.ascii,FLWO-1.5m / FAST
