,Phase,Ascii file,Tel
0,-7.319999999999709,101828.SN1999cl.ascii,FLWO-1.5m / FAST
1,-5.260000000002037,101829.SN1999cl.ascii,FLWO-1.5m / FAST
2,-4.260000000002037,101830.SN1999cl.ascii,FLWO-1.5m / FAST
3,-3.2799999999988367,101831.SN1999cl.ascii,FLWO-1.5m / FAST
4,-2.319999999999709,101832.SN1999cl.ascii,FLWO-1.5m / FAST
5,-1.3300000000017462,101833.SN1999cl.ascii,FLWO-1.5m / FAST
6,0.680000000000291,101834.SN1999cl.ascii,FLWO-1.5m / FAST
