3199.82714843751  1.175793E-14
3201.56228291989  1.103950E-14
3203.29741740227  1.008761E-14
3205.03255188466  9.359606E-15
3206.76768636704  9.246496E-15
3208.50282084942  9.583394E-15
3210.23795533181  1.028685E-14
3211.97308981419  1.215001E-14
3213.70822429657  1.284616E-14
3215.44335877896  1.341944E-14
3217.17849326134  1.237720E-14
3218.91362774373  1.301790E-14
3220.64876222611  1.206191E-14
3222.38389670849  1.154558E-14
3224.11903119088  9.977110E-15
3225.85416567326  9.323931E-15
3227.58930015564  8.774363E-15
3229.32443463803  8.462934E-15
3231.05956912041  8.335567E-15
3232.7947036028  7.867701E-15
3234.52983808518  8.441071E-15
3236.26497256756  8.382608E-15
3238.00010704995  8.422010E-15
3239.73524153233  8.918196E-15
3241.47037601471  9.101184E-15
3243.2055104971  8.154415E-15
3244.94064497948  8.052423E-15
3246.67577946187  7.989010E-15
3248.41091394425  7.943669E-15
3250.14604842663  7.772919E-15
3251.88118290902  7.253453E-15
3253.6163173914  7.837260E-15
3255.35145187378  7.532966E-15
3257.08658635617  7.210042E-15
3258.82172083855  7.509422E-15
3260.55685532094  7.846979E-15
3262.29198980332  7.609555E-15
3264.0271242857  7.892563E-15
3265.76225876809  7.630848E-15
3267.49739325047  8.216323E-15
3269.23252773285  8.086209E-15
3270.96766221524  7.441915E-15
3272.70279669762  7.927055E-15
3274.43793118001  7.777810E-15
3276.17306566239  7.649752E-15
3277.90820014477  7.415479E-15
3279.64333462716  7.527294E-15
3281.37846910954  7.424012E-15
3283.11360359192  7.679202E-15
3284.84873807431  8.024443E-15
3286.58387255669  7.781643E-15
3288.31900703908  8.391211E-15
3290.05414152146  7.831965E-15
3291.78927600384  8.108287E-15
3293.52441048623  7.718002E-15
3295.25954496861  7.674843E-15
3296.99467945099  8.636354E-15
3298.72981393338  8.525295E-15
3300.46494841576  8.332262E-15
3302.20008289815  8.076164E-15
3303.93521738053  8.590516E-15
3305.67035186291  8.029711E-15
3307.4054863453  7.514503E-15
3309.14062082768  6.864305E-15
3310.87575531006  7.280325E-15
3312.61088979245  7.221478E-15
