3200.08740234376  2.295756E-15
3201.82237148286  2.722621E-15
3203.55734062196  2.554299E-15
3205.29230976106  2.396070E-15
3207.02727890015  1.865950E-15
3208.76224803925  2.147361E-15
3210.49721717835  2.495646E-15
3212.23218631745  2.430629E-15
3213.96715545655  3.445070E-15
3215.70212459565  3.443948E-15
3217.43709373475  3.113065E-15
3219.17206287385  3.406063E-15
3220.90703201295  2.777339E-15
3222.64200115205  2.722671E-15
3224.37697029115  2.389464E-15
3226.11193943024  1.672547E-15
3227.84690856934  1.860687E-15
3229.58187770844  1.604830E-15
3231.31684684754  1.779938E-15
3233.05181598664  1.802524E-15
3234.78678512574  1.603649E-15
3236.52175426484  1.853047E-15
3238.25672340394  1.666942E-15
3239.99169254304  1.525915E-15
3241.72666168214  1.583420E-15
3243.46163082124  1.537363E-15
3245.19659996034  1.523208E-15
3246.93156909943  1.289138E-15
3248.66653823853  1.847267E-15
3250.40150737763  1.813454E-15
3252.13647651673  1.174479E-15
3253.87144565583  1.089400E-15
3255.60641479493  9.631622E-16
3257.34138393403  1.242438E-15
3259.07635307313  8.365888E-16
3260.81132221223  1.074138E-15
3262.54629135133  1.152162E-15
3264.28126049043  1.291652E-15
3266.01622962952  1.581396E-15
3267.75119876862  1.900091E-15
3269.48616790772  1.757970E-15
3271.22113704682  1.702856E-15
3272.95610618592  1.356612E-15
3274.69107532502  1.265505E-15
3276.42604446412  1.757773E-15
3278.16101360322  1.645888E-15
3279.89598274232  1.927979E-15
3281.63095188142  1.130702E-15
3283.36592102052  1.240025E-15
3285.10089015961  1.324289E-15
3286.83585929871  1.696447E-15
3288.57082843781  1.528449E-15
3290.30579757691  1.458797E-15
3292.04076671601  1.642539E-15
3293.77573585511  1.766539E-15
3295.51070499421  1.813128E-15
3297.24567413331  2.042039E-15
3298.98064327241  1.954384E-15
3300.71561241151  1.792961E-15
3302.45058155061  1.230172E-15
3304.18555068971  1.275992E-15
3305.9205198288  1.436487E-15
3307.6554889679  1.268897E-15
