3500.000	7.5939626172e-16
3500.774	8.2043138920e-16
3501.549	8.0781652797e-16
3502.323	9.5913484975e-16
3503.097	9.7562574111e-16
3503.872	1.0906983177e-15
3504.646	8.5567751268e-16
3505.420	1.0428640894e-15
3506.195	9.1369894932e-16
3506.969	8.3711761159e-16
3507.743	1.1418563658e-15
3508.518	1.0716516625e-15
3509.292	8.0602236498e-16
3510.066	1.1052736762e-15
3510.841	1.2416910283e-15
3511.615	9.8654349298e-16
3512.389	1.2732770034e-15
3513.164	1.0576398879e-15
3513.938	1.1126669135e-15
3514.712	8.6005856248e-16
3515.487	4.7903481411e-16
3516.261	1.0776443472e-15
3517.035	1.2559972421e-15
3517.810	1.2128074890e-15
3518.584	8.8082022090e-16
3519.358	8.1279499019e-16
3520.133	1.0391858385e-15
3520.907	9.9431797634e-16
3521.681	1.1364850257e-15
3522.456	1.0906885193e-15
3523.230	1.2293829050e-15
3524.004	1.5298131157e-15
3524.779	9.9586856226e-16
3525.553	1.1793920943e-15
3526.327	1.1736380793e-15
3527.102	9.1762754916e-16
3527.876	1.1903922189e-15
3528.650	1.3082780106e-15
3529.425	1.1899967993e-15
3530.199	1.0991130658e-15
3530.973	1.0003028806e-15
3531.748	1.3527081940e-15
3532.522	1.1267191134e-15
3533.296	8.5319003734e-16
3534.071	1.1787829338e-15
3534.845	1.0877006942e-15
3535.619	1.1286967950e-15
3536.394	1.1095222706e-15
3537.168	1.0864271037e-15
3537.942	8.6743403574e-16
3538.717	1.2084768118e-15
3539.491	1.1258053736e-15
3540.265	1.2221224101e-15
3541.040	1.1773152415e-15
3541.814	1.2906765007e-15
3542.588	1.1718988110e-15
3543.363	9.5970978669e-16
3544.137	1.0659307322e-15
3544.911	9.1242866156e-16
3545.686	8.7453691106e-16
3546.460	9.2292184539e-16
3547.234	8.5909576597e-16
3548.009	1.5116840541e-15
3548.783	1.4279879203e-15
3549.557	8.7180976680e-16
3550.332	1.3572580038e-15
3551.106	9.6509908500e-16
3551.880	1.1547034013e-15
3552.655	1.0962502516e-15
3553.429	1.0983269689e-15
3554.203	1.2818538073e-15
3554.978	1.1827671093e-15
3555.752	1.3667471457e-15
3556.526	1.1749901377e-15
3557.301	1.0311409336e-15
3558.075	1.1088862864e-15
3558.849	1.3358379227e-15
3559.624	1.1551146576e-15
3560.398	1.1921792657e-15
3561.172	1.1460999767e-15
3561.947	1.3843664180e-15
3562.721	1.3235156471e-15
3563.495	1.3609212879e-15
3564.270	1.3738525192e-15
3565.044	1.3436601380e-15
3565.818	1.3698616259e-15
3566.593	1.0964600022e-15
3567.367	1.2491006731e-15
3568.141	1.2110613655e-15
3568.916	1.1001384547e-15
3569.690	1.1481477667e-15
3570.464	1.2618346356e-15
