3342.888	1.5318125366e-14
3346.965	1.4764364517e-14
3351.042	1.5786160301e-14
3355.119	1.4159779642e-14
3359.196	1.4528175310e-14
3363.273	1.4637603697e-14
3367.350	1.4299944209e-14
3371.427	1.4519707602e-14
3375.504	1.4919005368e-14
3379.581	1.5107362986e-14
3383.658	1.5092015636e-14
3387.735	1.5427387836e-14
3391.812	1.5883921146e-14
3395.889	1.6053050133e-14
3399.966	1.6901871204e-14
3404.043	1.7841644584e-14
3408.120	1.7962604223e-14
3412.197	1.8132906483e-14
3416.274	1.8241878598e-14
3420.351	1.8626006782e-14
3424.428	1.7923554401e-14
3428.505	1.7979053739e-14
3432.582	1.8396732772e-14
3436.659	1.9292075868e-14
3440.736	1.9334035169e-14
3444.813	1.9448648472e-14
3448.890	1.9195506073e-14
3452.967	1.9236683192e-14
3457.044	1.9470768804e-14
3461.121	1.9023153549e-14
3465.198	1.9519246284e-14
3469.275	1.9113531074e-14
3473.352	1.9102379061e-14
3477.429	1.8989057543e-14
3481.506	1.9189740446e-14
3485.583	1.9297711131e-14
3489.660	1.9427920660e-14
3493.737	1.9542356194e-14
3497.814	1.9836865332e-14
3501.891	2.0492197199e-14
3505.968	2.1161886839e-14
3510.045	2.1612251580e-14
3514.122	2.1979675447e-14
3518.199	2.2420908812e-14
3522.276	2.1994525046e-14
3526.353	2.1999686259e-14
3530.430	2.2102946078e-14
3534.507	2.2270641066e-14
3538.584	2.2234998474e-14
3542.661	2.2398107034e-14
3546.738	2.1993867302e-14
3550.815	2.2595163459e-14
3554.892	2.2268975967e-14
3558.969	2.2618948890e-14
3563.046	2.2835802805e-14
3567.123	2.2977223603e-14
3571.200	2.3164390172e-14
3575.277	2.3166588576e-14
3579.354	2.2641312172e-14
3583.431	2.3259283018e-14
3587.508	2.3209750777e-14
3591.585	2.3190231792e-14
3595.662	2.3023603415e-14
3599.739	2.2760997803e-14
3603.816	2.2427338107e-14
3607.893	2.1998139673e-14
3611.970	2.1374634300e-14
3616.047	2.1141769366e-14
3620.124	2.0882973927e-14
3624.201	2.0650026034e-14
3628.278	2.1077826022e-14
3632.355	2.1325718324e-14
3636.432	2.1396831665e-14
3640.509	2.1375914234e-14
3644.586	2.1538394678e-14
3648.663	2.1484868571e-14
3652.740	2.1528795177e-14
3656.817	2.1525233881e-14
3660.894	2.1155504948e-14
3664.971	2.1341320476e-14
3669.048	2.1115536655e-14
3673.125	2.0701270778e-14
3677.202	2.0452288162e-14
3681.279	2.0033032915e-14
3685.356	1.9554971835e-14
3689.433	1.8765590638e-14
3693.510	1.7913036429e-14
3697.587	1.6957388318e-14
3701.664	1.6427821767e-14
3705.741	1.5340044227e-14
3709.818	1.4794881449e-14
3713.895	1.3883545109e-14
3717.972	1.3074378275e-14
3722.049	1.2392872953e-14
3726.126	1.1975934622e-14
3730.203	1.1626139469e-14
3734.280	1.1213858673e-14
3738.357	1.1166744085e-14
3742.434	1.0936800480e-14
3746.511	1.1043704554e-14
3750.588	1.1005691715e-14
3754.665	1.1326386159e-14
3758.742	1.1498543137e-14
3762.819	1.1915854782e-14
3766.896	1.2419301209e-14
3770.973	1.2407870692e-14
3775.050	1.2469467491e-14
3779.127	1.2563607783e-14
3783.204	1.2601905052e-14
3787.281	1.2162739729e-14
3791.358	1.1993581113e-14
3795.435	1.1970494905e-14
3799.512	1.1874126580e-14
3803.589	1.1874778398e-14
3807.666	1.1926911985e-14
3811.743	1.1859276982e-14
3815.820	1.1747774628e-14
3819.897	1.1878351546e-14
3823.974	1.2138367662e-14
3828.051	1.2336087756e-14
3832.128	1.2689147926e-14
3836.205	1.3159173868e-14
3840.282	1.3786293867e-14
3844.359	1.4289817328e-14
3848.436	1.5113685621e-14
3852.513	1.6166750891e-14
3856.590	1.6551335348e-14
3860.668	1.7412748356e-14
3864.745	1.8558336225e-14
3868.822	1.9314350266e-14
3872.899	2.0315222693e-14
3876.976	2.1120579356e-14
3881.053	2.1906885156e-14
3885.130	2.2675544467e-14
3889.207	2.3620147226e-14
3893.284	2.4410583182e-14
3897.361	2.4987963545e-14
3901.438	2.5346333068e-14
3905.515	2.5697313345e-14
3909.592	2.6007371305e-14
3913.669	2.6515878210e-14
3917.746	2.6859161110e-14
3921.823	2.6939885803e-14
3925.900	2.7231894330e-14
3929.977	2.7356557481e-14
3934.054	2.7568368695e-14
3938.131	2.8117347571e-14
3942.208	2.8811486310e-14
3946.285	2.9545344466e-14
3950.362	2.9527330587e-14
3954.439	3.0007673030e-14
3958.516	3.0290858313e-14
3962.593	3.0474623577e-14
3966.670	3.0037792946e-14
3970.747	2.9917171067e-14
3974.824	2.8974885225e-14
3978.901	2.8134514086e-14
3982.978	2.7163850459e-14
3987.055	2.5258918352e-14
3991.132	2.4230799933e-14
3995.209	2.3149783523e-14
3999.286	2.2061223802e-14
4003.363	2.1695263562e-14
4007.440	2.1067604331e-14
4011.517	2.0744527789e-14
4015.594	2.0560199591e-14
4019.671	2.0615213028e-14
4023.748	2.0516373721e-14
4027.825	2.0766547385e-14
4031.902	2.0851994796e-14
4035.979	2.0872586319e-14
4040.056	2.1247251291e-14
4044.133	2.1805746709e-14
4048.210	2.2463970278e-14
4052.287	2.2730706044e-14
4056.364	2.3270986113e-14
4060.441	2.3664405666e-14
4064.518	2.4050649296e-14
4068.595	2.4699397801e-14
4072.672	2.5440254112e-14
4076.749	2.5669545899e-14
4080.826	2.6025367407e-14
4084.903	2.6569789482e-14
4088.980	2.7218490583e-14
4093.057	2.7424399881e-14
4097.134	2.7878248886e-14
4101.211	2.8145997934e-14
4105.288	2.8202552031e-14
4109.365	2.8234929608e-14
4113.442	2.8367337541e-14
4117.519	2.8195127232e-14
4121.596	2.8468944112e-14
4125.673	2.8377879216e-14
4129.750	2.8160349780e-14
4133.827	2.7887800982e-14
4137.904	2.7651665107e-14
4141.981	2.6850160096e-14
4146.058	2.6254214772e-14
4150.135	2.6009948949e-14
4154.212	2.5877541015e-14
4158.289	2.5724606741e-14
4162.366	2.5315407268e-14
4166.443	2.5103738269e-14
4170.520	2.4815522137e-14
4174.597	2.4635021888e-14
4178.674	2.4479320350e-14
4182.751	2.4217230268e-14
4186.828	2.3969414999e-14
4190.905	2.4050649296e-14
4194.982	2.3872347452e-14
4199.059	2.4056071237e-14
4203.136	2.3892150867e-14
4207.213	2.3796517319e-14
4211.290	2.3343308280e-14
4215.367	2.3399631279e-14
4219.444	2.2982787758e-14
4223.521	2.2316244622e-14
4227.598	2.1842005565e-14
4231.675	2.1245989134e-14
4235.752	2.0961405406e-14
4239.829	2.0556075361e-14
4243.906	2.0187975973e-14
4247.983	2.0099056150e-14
4252.060	1.9684126604e-14
4256.137	1.9442213251e-14
4260.214	1.9149736599e-14
4264.291	1.8856187411e-14
4268.368	1.8748098214e-14
4272.445	1.8591205628e-14
4276.522	1.8397485325e-14
4280.599	1.7978200450e-14
4284.676	1.7826285382e-14
4288.753	1.7580810732e-14
4292.830	1.7136792328e-14
4296.907	1.6804394788e-14
4300.984	1.6293719107e-14
4305.061	1.6060160875e-14
4309.138	1.5769432281e-14
4313.215	1.5297990116e-14
4317.292	1.4817185475e-14
4321.369	1.4365481544e-14
4325.446	1.3803010036e-14
4329.523	1.3530887882e-14
4333.600	1.3291641057e-14
4337.677	1.3028721388e-14
4341.754	1.3149686953e-14
4345.831	1.3293851313e-14
4349.908	1.3768996989e-14
4353.985	1.4268639169e-14
4358.062	1.4876180927e-14
4362.139	1.5455836727e-14
4366.216	1.6039551576e-14
4370.293	1.6306032541e-14
4374.370	1.6424390834e-14
4378.447	1.6797295898e-14
4382.524	1.7043700869e-14
4386.601	1.7049993876e-14
4390.678	1.7012822474e-14
4394.755	1.7251293043e-14
4398.832	1.7251950787e-14
4402.909	1.7455969813e-14
4406.986	1.7744488152e-14
4411.063	1.7606095344e-14
4415.140	1.7585089029e-14
4419.217	1.7355210606e-14
4423.294	1.7018285894e-14
4427.371	1.6950117585e-14
4431.448	1.6774114880e-14
4435.525	1.6756563200e-14
4439.602	1.6571766878e-14
4443.679	1.6590817740e-14
4447.756	1.6730851944e-14
4451.833	1.6903151137e-14
4455.910	1.7049525752e-14
4459.987	1.7490634678e-14
4464.064	1.7768694301e-14
4468.141	1.8208855129e-14
4472.218	1.8671634040e-14
4476.295	1.9010164594e-14
4480.372	1.9565021683e-14
4484.449	2.0047556605e-14
4488.526	2.0606780874e-14
4492.603	2.0959159597e-14
4496.680	2.1184368633e-14
4500.757	2.1510099852e-14
4504.835	2.1752090239e-14
4508.912	2.1760634980e-14
4512.989	2.2073578715e-14
4517.066	2.2236539135e-14
4521.143	2.2365166524e-14
4525.220	2.2487281659e-14
4529.297	2.2741247719e-14
4533.374	2.3123793763e-14
4537.451	2.3075233324e-14
4541.528	2.3300620129e-14
4545.605	2.3163264304e-14
4549.682	2.3346122949e-14
4553.759	2.3377007270e-14
4557.836	2.3047009606e-14
4561.913	2.2908350145e-14
4565.990	2.2665873858e-14
4570.067	2.2514960220e-14
4574.144	2.2383778890e-14
4578.221	2.2143992833e-14
4582.298	2.2089737875e-14
4586.375	2.2103977135e-14
4590.452	2.1831689065e-14
4594.529	2.1927292985e-14
4598.606	2.1857832891e-14
4602.683	2.2058995769e-14
4606.760	2.2067090164e-14
4610.837	2.1717662398e-14
4614.914	2.1794185829e-14
4618.991	2.1960855685e-14
4623.068	2.2076701516e-14
4627.145	2.1853009438e-14
4631.222	2.1960642363e-14
4635.299	2.1737145830e-14
4639.376	2.1852298364e-14
4643.453	2.1648948932e-14
4647.530	2.1401832887e-14
4651.607	2.1144269976e-14
4655.684	2.0564033466e-14
4659.761	1.9747738113e-14
4663.838	1.9340979993e-14
4667.915	1.8817706448e-14
4671.992	1.8262422715e-14
4676.069	1.7858420008e-14
4680.146	1.7260554784e-14
4684.223	1.6999229107e-14
4688.300	1.6908270871e-14
4692.377	1.6888313390e-14
4696.454	1.6906730210e-14
4700.531	1.6817496329e-14
4704.608	1.6837382703e-14
4708.685	1.6939884043e-14
4712.762	1.6973843759e-14
4716.839	1.6984018045e-14
4720.916	1.7037834508e-14
4724.993	1.6978080576e-14
4729.070	1.6707433901e-14
4733.147	1.6569432185e-14
4737.224	1.6509482708e-14
4741.301	1.6281873797e-14
4745.378	1.5963057773e-14
4749.455	1.5778089609e-14
4753.532	1.5563197074e-14
4757.609	1.5342935928e-14
4761.686	1.5031491374e-14
4765.763	1.4609214062e-14
4769.840	1.4311570271e-14
4773.917	1.4069248051e-14
4777.994	1.4138939243e-14
4782.071	1.4051998577e-14
4786.148	1.3926215484e-14
4790.225	1.4196761423e-14
4794.302	1.4371152360e-14
4798.379	1.4369943534e-14
4802.456	1.4784458287e-14
4806.533	1.5107066706e-14
4810.610	1.5112672340e-14
4814.687	1.5094433288e-14
4818.764	1.5005519391e-14
4822.841	1.4973752153e-14
4826.918	1.4908386661e-14
4830.995	1.4600432296e-14
4835.072	1.4444665576e-14
4839.149	1.4124534066e-14
4843.226	1.3810707413e-14
4847.303	1.3359489383e-14
4851.380	1.2862033755e-14
4855.457	1.2396072787e-14
4859.534	1.2015387387e-14
4863.611	1.1656739360e-14
4867.688	1.1195489258e-14
4871.765	1.0791291006e-14
4875.842	1.0498352156e-14
4879.919	1.0113447716e-14
4883.996	9.9981588930e-15
4888.073	9.9416403489e-15
4892.150	9.8708647680e-15
4896.227	9.8653598689e-15
4900.304	1.0140640377e-14
4904.381	1.0463331754e-14
4908.458	1.0683918808e-14
4912.535	1.0886290513e-14
4916.612	1.1398269830e-14
4920.689	1.1769800150e-14
4924.766	1.1840895715e-14
4928.843	1.1944048872e-14
4932.920	1.2028245978e-14
4936.997	1.2185754829e-14
