,Phase,Ascii file,Tel
0,3.444999999999709,100943.SN2006et.ascii,Lick-3m / KAST
1,9.42099999999482,100944.SN2006et.ascii,Lick-3m / KAST
2,2.459999999999127,103231.SN2006et.ascii,FLWO-1.5m / FAST
