,Phase,Ascii file,Tel
0,-4.0,12028.SN1986G.ascii,ESO-1.5m / BC-ESO
1,-2.0,12033.SN1986G.ascii,ESO-1.5m / BC-ESO
2,-1.0,12034.SN1986G.ascii,ESO-1.5m / BC-ESO
3,0.0,12035.SN1986G.ascii,ESO-1.5m / BC-ESO
4,1.0,12036.SN1986G.ascii,ESO-1.5m / BC-ESO
